Brand,Condition,Fuel,Distance,Model,Price,Registered_City,Transaction_Type,Year
Toyota,Used,Petrol,116800.0,Corolla GLI,1120000.0,Karachi,Cash,2009.0
Honda,Used,Petrol,54000.0,Civic Prosmetic,1250000.0,Karachi,Cash,2010.0
Suzuki,New,Petrol,12000.0,Wagon R,1145000.0,Karachi,Cash,2018.0
Suzuki,Used,Petrol,50000.0,Mehran VX,230000.0,Karachi,Cash,1998.0
Suzuki,Used,CNG,54000.0,Mehran VX,470000.0,Rawalpindi,Cash,2009.0
Toyota,Used,Petrol,1.0,Corolla GLI,1430000.0,Karachi,Cash,2012.0
Suzuki,Used,Petrol,38000.0,Mehran VXR,510000.0,Karachi,Cash,2014.0
Suzuki,Used,Petrol,46000.0,Mehran VXR,270000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,15000.0,Liana,200000.0,Karachi,Installment/Leasing,2008.0
Suzuki,Used,CNG,111111.0,Khyber,230000.0,Karachi,Cash,1988.0
Suzuki,Used,CNG,20000.0,Swift,240000.0,Lahore,Cash,1995.0
Suzuki,Used,Petrol,1.0,Alto,480000.0,Karachi,Cash,2006.0
Nissan,New,Petrol,1.0,Moco,1100000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,12.0,Mehran VXR,260000.0,Quetta,Cash,1990.0
Suzuki,New,Petrol,4168.0,Mehran VXR,835000.0,Lahore,Cash,2018.0
Honda,Used,Petrol,79000.0,City IDSI,770000.0,Karachi,Cash,2005.0
Suzuki,Used,Petrol,62000.0,Cultus VXL,820000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,95000.0,Bolan,620000.0,Islamabad,Cash,2010.0
Suzuki,Used,Petrol,670.0,Cultus VXR,235000.0,Islamabad,Installment/Leasing,2018.0
Daihatsu,New,Petrol,55000.0,Charade,220000.0,Karachi,Cash,1986.0
Suzuki,Used,CNG,100000.0,Mehran VX,350000.0,Karachi,Cash,2006.0
Daihatsu,Used,Petrol,100000.0,Charade,175000.0,Karachi,Cash,1985.0
Honda,Used,CNG,215000.0,Other,435000.0,Karachi,Cash,1998.0
Suzuki,Used,CNG,10800.0,Margalla,300000.0,Karachi,Cash,1993.0
Daihatsu,Used,Petrol,1.0,Cuore,640000.0,Karachi,Cash,2011.0
Suzuki,Used,Petrol,100000.0,Alto,450000.0,Karachi,Cash,2008.0
Toyota,Used,Petrol,72000.0,Corolla GLI,1385000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,38506.0,Margalla,280000.0,Karachi,Cash,1997.0
Toyota,Used,Petrol,82000.0,Corolla XE,880000.0,Karachi,Cash,2003.0
Suzuki,New,Petrol,100000.0,Every,625000.0,Lahore,Cash,2009.0
Suzuki,Used,Petrol,105000.0,Every,880000.0,Karachi,Cash,2011.0
Suzuki,Used,Diesel,800000.0,Margalla,340000.0,Karachi,Cash,1993.0
Suzuki,Used,Petrol,25000.0,Alto,1200000.0,Karachi,Cash,2015.0
Other Brands,Used,CNG,870000.0,Other,550000.0,Karachi,Cash,2007.0
Toyota,New,Petrol,60000.0,Corolla GLI,1850000.0,Karachi,Cash,2016.0
Honda,Used,Petrol,200000.0,City IDSI,825000.0,Karachi,Cash,2008.0
Suzuki,Used,Petrol,81000.0,Wagon R,990000.0,Lahore,Cash,2012.0
Suzuki,Used,CNG,135000.0,Bolan,325000.0,Karachi,Cash,1996.0
Toyota,Used,Petrol,75000.0,Town Ace,1400000.0,Karachi,Cash,2011.0
Honda,Used,Petrol,100000.0,City IDSI,815000.0,Okara,Cash,2005.0
Toyota,Used,CNG,14000.0,Corolla GLI,850000.0,Karachi,Cash,2007.0
Honda,Used,CNG,188600.0,City IVTEC,700000.0,Karachi,Cash,2002.0
Daihatsu,New,Petrol,1.0,Move,690000.0,Karachi,Cash,2007.0
Toyota,Used,Petrol,63000.0,Other,1925000.0,Karachi,Cash,2014.0
Chevrolet,Used,Petrol,786.0,Exclusive,380000.0,Karachi,Cash,2005.0
Honda,New,Petrol,87000.0,Civic VTi Oriel Prosmatec,1100000.0,Karachi,Cash,2006.0
Toyota,Used,Petrol,98000.0,Corolla XLI,1130000.0,Karachi,Cash,2008.0
Suzuki,Used,Petrol,27500.0,Mehran VX,580000.0,Karachi,Cash,2016.0
Toyota,Used,Petrol,29000.0,Corolla GLI,1825000.0,Karachi,Cash,2016.0
Suzuki,Used,CNG,150000.0,Cultus VX,450000.0,Karachi,Cash,2004.0
Honda,Used,Petrol,125000.0,Civic Prosmetic,750000.0,Karachi,Cash,2004.0
Toyota,Used,CNG,178000.0,Corrolla Altis,850000.0,Karachi,Cash,2005.0
Toyota,Used,Petrol,1.0,Vitz,735000.0,Karachi,Cash,2004.0
Suzuki,Used,Petrol,100000.0,Other,180000.0,Karachi,Cash,1985.0
Suzuki,Used,CNG,10000.0,FX,100000.0,Karachi,Cash,1985.0
Honda,New,Petrol,52202.0,City IVTEC,139500.0,Lahore,Cash,2012.0
Suzuki,New,Petrol,187.0,Bolan,830000.0,Karachi,Cash,2018.0
Honda,Used,Petrol,61000.0,City Vario,880000.0,Karachi,Cash,2008.0
Daihatsu,Used,CNG,658943.0,Charade,230000.0,Karachi,Cash,1986.0
Honda,Used,Petrol,150000.0,Civic VTi,820000.0,Karachi,Cash,2004.0
Suzuki,New,Petrol,3000.0,Wagon R,1255000.0,Karachi,Cash,2018.0
Toyota,Used,Hybrid,950000.0,Prius,1625000.0,Islamabad,Cash,2010.0
Suzuki,Used,Petrol,92793.0,Cultus VXR,750000.0,Karachi,Cash,2011.0
Honda,Used,Petrol,117000.0,City IVTEC,1475000.0,Lahore,Cash,2013.0
Suzuki,New,CNG,35000.0,Alto,460000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,11111.0,Cultus VXR,450000.0,Karachi,Cash,2004.0
Daewoo,Used,CNG,1.0,Other,163000.0,Karachi,Cash,1993.0
Daihatsu,New,Petrol,34800.0,Mira,1300000.0,Karachi,Cash,2015.0
Toyota,Used,Petrol,78000.0,Corolla GLI,1360000.0,Karachi,Cash,2011.0
Daihatsu,Used,Petrol,57000.0,Mira,1075000.0,Karachi,Cash,2014.0
Suzuki,Used,Petrol,95000.0,Khyber,300000.0,Rawalpindi,Cash,1990.0
Toyota,Used,Petrol,128000.0,Corolla XLI,1090000.0,Karachi,Cash,2010.0
Suzuki,Used,Petrol,113000.0,Every Wagon,730000.0,Karachi,Cash,2014.0
Suzuki,Used,CNG,1.0,Alto,435000.0,Karachi,Cash,2005.0
Suzuki,Used,Petrol,1.0,Khyber,220000.0,Karachi,Cash,1987.0
Daihatsu,Used,Petrol,62000.0,Mira,975000.0,Karachi,Cash,2012.0
Toyota,Used,Petrol,52000.0,Corolla GLI,1350000.0,Karachi,Cash,2012.0
Suzuki,Used,CNG,135000.0,Cultus VXL,200000.0,Karachi,Cash,2008.0
Suzuki,New,CNG,10000.0,FX,160000.0,Karachi,Cash,1988.0
Mazda,Used,Petrol,5000.0,RX8,260000.0,Karachi,Installment/Leasing,2016.0
Honda,Used,Petrol,150000.0,City IDSI,1050000.0,Islamabad,Cash,2006.0
Suzuki,Used,CNG,125000.0,Margalla,225000.0,Karachi,Cash,1996.0
Toyota,New,Petrol,68000.0,Corolla GLI,1450000.0,Karachi,Cash,2013.0
Daihatsu,Used,Petrol,102000.0,Mira,550000.0,Karachi,Cash,2006.0
Nissan,New,Petrol,55786.0,Juke,1700000.0,Karachi,Cash,2010.0
Suzuki,Used,Petrol,51000.0,Cultus VXR,600000.0,Karachi,Cash,2010.0
Honda,Used,Hybrid,128000.0,Fit,1310000.0,Karachi,Cash,2011.0
Daihatsu,Used,Petrol,80000.0,Copen,910000.0,Lahore,Cash,2009.0
Suzuki,Used,Petrol,80000.0,Every,990000.0,Lahore,Cash,2017.0
Suzuki,Used,Petrol,62000.0,Cultus VXR,860000.0,Karachi,Cash,2014.0
Suzuki,Used,CNG,280000.0,Alto,410000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,53000.0,Wagon R,1000000.0,Karachi,Cash,2012.0
Nissan,New,Petrol,4000.0,Dayz,1240000.0,Karachi,Cash,2016.0
Suzuki,Used,CNG,88000.0,Alto,490000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,99999.0,FX,97000.0,Karachi,Cash,1986.0
Daihatsu,Used,Petrol,1.0,Cuore,280000.0,Karachi,Cash,1992.0
Suzuki,New,CNG,2000.0,Alto,400000.0,Karachi,Cash,2004.0
Suzuki,Used,Petrol,2100.0,Bolan,750000.0,Karachi,Cash,2017.0
Suzuki,Used,Petrol,80000.0,Cultus VXR,450000.0,Karachi,Cash,2003.0
Suzuki,New,Petrol,47000.0,Mehran VXR,310000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,42000.0,Cultus VXL,640000.0,Karachi,Cash,2007.0
Nissan,New,Diesel,12345.0,Qashqai,1800000.0,Islamabad,Cash,2009.0
Honda,Used,Petrol,80000.0,Civic Prosmetic,1440000.0,Karachi,Cash,2011.0
Daihatsu,Used,Petrol,500000.0,Cuore,470000.0,Karachi,Cash,2006.0
Toyota,Used,Petrol,120000.0,Corolla XLI,1300000.0,Karachi,Cash,2012.0
Suzuki,Used,Petrol,84181.0,Carry,570000.0,Lahore,Cash,2011.0
Suzuki,Used,Petrol,1.0,Cultus VXR,1234560.0,Karachi,Installment/Leasing,2016.0
Suzuki,Used,Petrol,90000.0,Mehran VX,470000.0,Karachi,Cash,2010.0
Suzuki,Used,Petrol,2000.0,Wagon R,1000000.0,Karachi,Cash,2012.0
Suzuki,Used,CNG,100000.0,Cultus VXL,480000.0,Karachi,Cash,2004.0
Honda,New,Petrol,1.0,City IVTEC,815000.0,Karachi,Cash,2018.0
Toyota,Used,Petrol,98000.0,Corolla GLI,1225000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,5000.0,Cultus VXR,450000.0,Karachi,Cash,2003.0
Honda,Used,Petrol,120000.0,Civic VTi Oriel,1125000.0,Karachi,Cash,2010.0
Suzuki,Used,Petrol,1200.0,Cultus VXR,200000.0,Islamabad,Installment/Leasing,2016.0
Toyota,Used,Petrol,117000.0,Corolla GLI,1325000.0,Islamabad,Cash,2010.0
Suzuki,Used,CNG,70000.0,Alto,560000.0,Karachi,Cash,2011.0
Honda,New,Petrol,100000.0,City IVTEC,1470000.0,Islamabad,Cash,2013.0
Suzuki,Used,Hybrid,100000.0,Mehran VXR,260000.0,Karachi,Cash,2002.0
Suzuki,Used,Petrol,12345.0,Cultus VXR,620000.0,Lahore,Cash,2006.0
Daihatsu,Used,CNG,100000.0,Charade,165000.0,Karachi,Cash,1984.0
Toyota,Used,Petrol,78000.0,Corolla XLI,1525000.0,Karachi,Cash,2014.0
Suzuki,Used,Petrol,45000.0,Cultus VX,200000.0,Karachi,Installment/Leasing,2010.0
Suzuki,Used,Petrol,1.0,Cultus VXR,570000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,95600.0,Alto,360000.0,Karachi,Cash,2009.0
Suzuki,Used,Petrol,120000.0,Alto,880000.0,Karachi,Cash,2012.0
Suzuki,Used,Petrol,124000.0,Swift,1050000.0,Karachi,Cash,2012.0
Toyota,Used,CNG,87000.0,Corolla GLI,1340000.0,Karachi,Cash,2013.0
Suzuki,Used,Petrol,95000.0,Alto,599000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,76000.0,Mehran VXR,210000.0,Karachi,Cash,1999.0
Suzuki,Used,Petrol,100000.0,Cultus VXR,460000.0,Karachi,Cash,2004.0
Honda,New,Petrol,15000.0,City Aspire,1825000.0,Lahore,Cash,2017.0
Honda,New,Petrol,40000.0,N Wgn,1400000.0,Islamabad,Cash,2014.0
Suzuki,Used,CNG,185252.0,Alto,380000.0,Karachi,Cash,2006.0
Toyota,Used,Petrol,119000.0,Belta,1090000.0,Karachi,Cash,2008.0
Toyota,Used,Petrol,16548.0,Other,1600000.0,Karachi,Cash,2012.0
FAW,Used,Petrol,45000.0,X-PV,875000.0,Lahore,Installment/Leasing,2017.0
Suzuki,Used,Petrol,100000.0,Carry,145000.0,Karachi,Cash,1982.0
Honda,Used,Petrol,400000.0,City IVTEC,1700000.0,Hyderabad,Cash,2016.0
Daihatsu,Used,CNG,100000.0,Cuore,550000.0,Karachi,Cash,2009.0
Suzuki,Used,CNG,13250.0,Mehran VX,140000.0,Karachi,Cash,1992.0
Toyota,Used,Petrol,44217.0,Corolla GLI,1950000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,85000.0,Liana,700000.0,Karachi,Cash,2011.0
Suzuki,New,Petrol,18400.0,Mehran VXR,765000.0,Lahore,Cash,2017.0
Suzuki,Used,CNG,150000.0,Alto,440000.0,Karachi,Cash,2006.0
Honda,Used,Petrol,93000.0,City IDSI,830000.0,Karachi,Cash,2006.0
Honda,Used,CNG,19000.0,City IDSI,750000.0,Karachi,Cash,2005.0
Suzuki,New,CNG,78000.0,Cultus VXR,500000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,10000.0,Khyber,140000.0,Karachi,Cash,1990.0
Nissan,Used,CNG,100000.0,Sunny,170000.0,Karachi,Cash,1990.0
Suzuki,Used,Petrol,1.0,Khyber,130000.0,Karachi,Cash,1990.0
Mitsubishi,Used,Petrol,100000.0,Lancer,800000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,259866.0,Mehran VX,225000.0,Karachi,Cash,2004.0
Daihatsu,Used,CNG,986520.0,Other,120000.0,Karachi,Cash,1984.0
Suzuki,Used,Petrol,111158.0,Bolan,240000.0,Karachi,Cash,1989.0
Suzuki,Used,Petrol,27500.0,Cultus VXR,950000.0,Islamabad,Cash,2013.0
Honda,Used,Petrol,29000.0,City IVTEC,1595000.0,Karachi,Cash,2015.0
Toyota,Used,Petrol,90000.0,Corolla XLI,860000.0,Karachi,Cash,2006.0
Daihatsu,Used,Petrol,71000.0,Mira,1100000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,48000.0,Khyber,260000.0,Karachi,Cash,1998.0
Daihatsu,Used,Petrol,110200.0,Cuore,475000.0,Multan,Cash,2008.0
Suzuki,Used,Petrol,84000.0,Wagon R,925000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,16.0,Mehran VXR,470000.0,Islamabad,Cash,2005.0
Honda,Used,Petrol,118000.0,Civic Prosmetic,875000.0,Karachi,Cash,2004.0
Suzuki,New,Petrol,76000.0,Alto,805000.0,Islamabad,Cash,2008.0
Suzuki,Used,CNG,49849.0,Mehran VX,330000.0,Karachi,Cash,2003.0
Suzuki,Used,Petrol,123456.0,Cultus VXR,444000.0,Karachi,Cash,2004.0
Toyota,Used,Diesel,162000.0,Surf,1350000.0,Karachi,Cash,1990.0
Honda,Used,Petrol,10000.0,Other,320000.0,Karachi,Cash,1988.0
Daihatsu,Used,Petrol,1000.0,Cuore,500000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,130000.0,Baleno,480000.0,Karachi,Cash,2005.0
Honda,Used,Petrol,32000.0,Freed,1800000.0,Karachi,Cash,2012.0
Daihatsu,Used,Petrol,184.0,Hijet,845000.0,Karachi,Cash,2013.0
Daihatsu,Used,CNG,12000.0,Charade,175000.0,Karachi,Cash,1986.0
Toyota,Used,Petrol,90000.0,Rush,1700000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,100000.0,Cultus VXR,520000.0,Karachi,Cash,2006.0
Toyota,Used,CNG,20000.0,Corolla 2.0 D,400000.0,Karachi,Cash,1984.0
Toyota,Used,Hybrid,48000.0,Aqua,1850000.0,Karachi,Cash,2014.0
Daihatsu,New,Petrol,104000.0,Hijet,865000.0,Karachi,Cash,2018.0
Suzuki,Used,CNG,8888.0,Alto,405000.0,Karachi,Cash,2003.0
FAW,New,Petrol,62000.0,X-PV,725000.0,Karachi,Cash,2014.0
Honda,Used,Petrol,141000.0,Civic VTi,660000.0,Karachi,Cash,2001.0
Suzuki,Used,CNG,123000.0,Cultus VXL,475000.0,Karachi,Cash,2004.0
Suzuki,Used,CNG,65000.0,Cultus VXR,385000.0,Karachi,Cash,2001.0
Toyota,Used,Petrol,42185.0,Corolla GLI,1690000.0,Karachi,Cash,2015.0
Toyota,Used,Diesel,2400.0,Hilux,2100000.0,Karachi,Cash,2008.0
Honda,Used,Petrol,80000.0,Civic VTi Oriel Prosmatec,1590000.0,Lahore,Cash,2012.0
Daewoo,Used,CNG,160000.0,Racer,149999.0,Karachi,Cash,1992.0
Suzuki,Used,CNG,200000.0,Bolan,232000.0,Karachi,Cash,1985.0
Hyundai,Used,Petrol,92465.0,Other,450000.0,Faisalabad,Cash,2006.0
Suzuki,Used,CNG,12000.0,Liana,450000.0,Karachi,Cash,2006.0
Nissan,Used,Petrol,37300.0,Juke,1600000.0,Karachi,Cash,2010.0
Toyota,Used,Petrol,78000.0,Vitz,935000.0,Karachi,Cash,2009.0
Honda,Used,Petrol,160000.0,Civic VTi,1400000.0,Karachi,Cash,2011.0
Mitsubishi,Used,Petrol,100000.0,Pajero,1350000.0,Karachi,Cash,1995.0
Suzuki,Used,CNG,5000.0,Mehran VX,170000.0,Karachi,Cash,1992.0
Suzuki,Used,CNG,100000.0,Margalla,335000.0,Karachi,Cash,1996.0
Daihatsu,New,Petrol,1.0,Mira,300000.0,Karachi,Installment/Leasing,2018.0
Suzuki,Used,Petrol,59000.0,Mehran VXR,650000.0,Lahore,Cash,2014.0
Toyota,New,Petrol,64000.0,Corolla XLI,1355000.0,Karachi,Cash,2013.0
Toyota,Used,Petrol,88000.0,Vitz,1280000.0,Karachi,Cash,2012.0
Suzuki,Used,Petrol,65000.0,Cultus VXR,885000.0,Karachi,Cash,2014.0
Subaru,Used,Petrol,72000.0,Other,1150000.0,Lahore,Cash,2013.0
Toyota,Used,Petrol,172000.0,Vitz,950000.0,Karachi,Cash,2006.0
Toyota,Used,Petrol,131274.0,Vitz,900000.0,Karachi,Cash,2005.0
Toyota,Used,Petrol,40000.0,Corolla GLI,1740000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,74000.0,Mehran VX,445000.0,Lahore,Cash,2001.0
Suzuki,New,Petrol,180.0,Cultus VXR,590000.0,Lahore,Installment/Leasing,2018.0
Honda,New,Petrol,1.0,City IDSI,712000.0,Karachi,Cash,2004.0
Nissan,Used,Petrol,12345.0,Sunny,480000.0,Karachi,Cash,1998.0
Suzuki,Used,CNG,69995.0,Mehran VX,290000.0,Karachi,Cash,2005.0
Suzuki,Used,Petrol,50000.0,Mehran VXR,200000.0,Karachi,Cash,1992.0
Suzuki,Used,CNG,1111.0,FX,85000.0,Karachi,Cash,1987.0
Suzuki,Used,CNG,61200.0,Alto,510000.0,Karachi,Cash,2008.0
Suzuki,Used,CNG,100000.0,Alto,490000.0,Karachi,Cash,2009.0
Suzuki,Used,CNG,200000.0,Mehran VXR,455000.0,Lahore,Cash,2009.0
Toyota,New,Petrol,28000.0,Corolla XLI,1425000.0,Karachi,Cash,2012.0
Daihatsu,Used,Petrol,75000.0,Tanto,820000.0,Lahore,Cash,2012.0
Daihatsu,Used,Petrol,90000.0,Cuore,680000.0,Karachi,Cash,2012.0
Honda,Used,Petrol,156000.0,City IDSI,922000.0,Sialkot,Cash,2006.0
Nissan,Used,Petrol,66000.0,Dayz,1115000.0,Lahore,Cash,2013.0
Suzuki,Used,CNG,75000.0,Bolan,490000.0,Karachi,Cash,2011.0
Daihatsu,Used,Petrol,118000.0,Hijet,930000.0,Karachi,Cash,2013.0
Suzuki,Used,Petrol,33451.0,Every,200000.0,Islamabad,Installment/Leasing,2012.0
Daihatsu,Used,CNG,10.0,Charade,175000.0,Karachi,Cash,1986.0
Suzuki,Used,Petrol,100.0,Khyber,270000.0,Karachi,Cash,1996.0
Honda,Used,Petrol,99000.0,Civic Prosmetic,1790000.0,Islamabad,Cash,2012.0
Suzuki,Used,Petrol,123456.0,Cultus VXL,630000.0,Karachi,Cash,2008.0
Suzuki,Used,Petrol,55000.0,Cultus VXR,845000.0,Karachi,Cash,2013.0
Suzuki,Used,Petrol,100000.0,Khyber,200000.0,Karachi,Cash,1992.0
Suzuki,Used,CNG,520777.0,FX,130000.0,Karachi,Cash,1985.0
Suzuki,Used,Petrol,123456.0,Mehran VX,315000.0,Faisalabad,Cash,2005.0
Classic & Antiques,Used,Petrol,875045.0,Other,1200000.0,Karachi,Cash,1943.0
Daihatsu,Used,Petrol,75000.0,Atrai Wagon,1225000.0,Karachi,Cash,2012.0
Toyota,New,Petrol,80000.0,Other,1260000.0,Islamabad,Cash,2000.0
Honda,Used,Petrol,155000.0,City IDSI,950000.0,Karachi,Cash,2008.0
Suzuki,Used,Petrol,100000.0,Mehran VXR,250000.0,Lahore,Cash,1992.0
Honda,Used,Petrol,81000.0,Civic Prosmetic,825000.0,Karachi,Cash,2004.0
Suzuki,New,CNG,73000.0,Mehran VXR,435000.0,Karachi,Cash,2009.0
Suzuki,New,CNG,80000.0,Bolan,610000.0,Karachi,Cash,2013.0
Honda,Used,CNG,40000.0,Civic EXi,420000.0,Karachi,Cash,1995.0
Honda,Used,Petrol,100000.0,Civic VTi,1299000.0,Karachi,Cash,2012.0
Suzuki,Used,CNG,80000.0,Cultus VXR,680000.0,Karachi,Cash,2008.0
Nissan,Used,Petrol,115000.0,AD Van,750000.0,Karachi,Cash,2006.0
Daihatsu,Used,Petrol,94000.0,Sonica,750000.0,Karachi,Cash,2008.0
Toyota,Used,Petrol,100000.0,Premio,1586000.0,Islamabad,Cash,2006.0
Suzuki,Used,CNG,49000.0,Mehran VXR,360000.0,Karachi,Cash,2009.0
Toyota,Used,Petrol,94000.0,Mark X,1850000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,107321.0,Cultus VXR,585000.0,Lahore,Cash,2008.0
Suzuki,Used,CNG,10000.0,Mehran VX,280000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,31000.0,Cultus VXR,495000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,99000.0,Khyber,195000.0,Karachi,Cash,1993.0
Suzuki,Used,CNG,130000.0,Baleno,430000.0,Karachi,Cash,1998.0
Suzuki,Used,CNG,7150.0,Mehran VX,185000.0,Karachi,Cash,1995.0
Honda,Used,Petrol,65.0,Civic Prosmetic,1830000.0,Karachi,Cash,2014.0
KIA,New,Petrol,1.0,Sportage,750000.0,Islamabad,Cash,2004.0
Suzuki,Used,CNG,61000.0,Cultus VX,730000.0,Karachi,Cash,2011.0
Honda,Used,Petrol,45000.0,Civic VTi,1550000.0,Karachi,Cash,2015.0
Honda,Used,Petrol,164000.0,City Vario,735000.0,Karachi,Cash,2004.0
Suzuki,Used,Petrol,10000.0,Bolan,410000.0,Karachi,Cash,2005.0
Suzuki,Used,Petrol,123456.0,Mehran VX,195000.0,Karachi,Cash,1991.0
Suzuki,Used,Petrol,18000.0,Alto,395000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,44000.0,Cultus VXR,965000.0,Karachi,Cash,2015.0
Suzuki,Used,CNG,146000.0,Alto,455000.0,Karachi,Cash,2007.0
Honda,Used,Petrol,89000.0,Airwave,1025000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,10000.0,Mehran VX,240000.0,Karachi,Cash,1997.0
Nissan,Used,Petrol,31000.0,Dayz,1100000.0,Karachi,Cash,2013.0
Daihatsu,Used,CNG,1.0,Charade,130000.0,Karachi,Cash,1984.0
Suzuki,Used,Petrol,48000.0,Cultus VXR,590000.0,Karachi,Cash,2007.0
Honda,Used,CNG,835856.0,Other,140000.0,Karachi,Cash,1983.0
Suzuki,Used,CNG,100000.0,Bolan,270000.0,Karachi,Cash,1987.0
Daihatsu,Used,CNG,110000.0,Charade,230000.0,Karachi,Cash,1986.0
Toyota,Used,Petrol,132000.0,86,1290000.0,Karachi,Cash,2013.0
Suzuki,New,Petrol,48000.0,Cultus VXR,945000.0,Karachi,Cash,2014.0
Mitsubishi,Used,Petrol,124000.0,Lancer,1000000.0,Karachi,Cash,2007.0
Toyota,Used,Petrol,32000.0,Corolla XLI,1900000.0,Karachi,Cash,2017.0
Honda,Used,Petrol,100000.0,City IDSI,640000.0,Karachi,Cash,2005.0
Mitsubishi,Used,Petrol,16.0,Lancer,160000.0,Lahore,Cash,1980.0
Suzuki,Used,CNG,1.0,Khyber,235000.0,Karachi,Cash,1990.0
Mitsubishi,Used,Petrol,96000.0,Pajero Mini,410000.0,Karachi,Cash,1995.0
Suzuki,Used,Petrol,75000.0,Cultus VXR,515000.0,Karachi,Cash,2006.0
Hyundai,Used,CNG,1.0,Accent,320000.0,Karachi,Cash,2000.0
Honda,Used,Petrol,135000.0,Civic VTi,780000.0,Karachi,Cash,2004.0
Toyota,New,Petrol,110000.0,Corrolla Altis,1425000.0,Islamabad,Cash,2008.0
Suzuki,Used,Petrol,82000.0,Alto,485000.0,Karachi,Cash,2003.0
Suzuki,Used,CNG,1.0,Margalla,250000.0,Karachi,Cash,1994.0
Daihatsu,New,CNG,100000.0,Charade,165000.0,Karachi,Cash,1984.0
Toyota,Used,Petrol,76000.0,Other,1270000.0,Karachi,Cash,2010.0
Suzuki,New,Petrol,17658.0,Every,1195000.0,Karachi,Cash,2016.0
Toyota,Used,Petrol,225252.0,Land Cruiser,490000.0,Nowshera,Cash,1982.0
Nissan,Used,CNG,150.0,Sunny,250000.0,Karachi,Cash,1985.0
Toyota,Used,Petrol,1.0,Corrolla Altis,1460000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,95600.0,Cultus VXL,665000.0,Karachi,Cash,2008.0
Daihatsu,Used,Petrol,59000.0,Cuore,610000.0,Islamabad,Cash,2009.0
Honda,Used,Petrol,1234.0,City IDSI,715000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,83465.0,Mehran VX,420000.0,Rawalpindi,Cash,2005.0
Suzuki,Used,CNG,54000.0,Khyber,240000.0,Karachi,Cash,1996.0
Suzuki,Used,Petrol,24500.0,Cultus VXL,1122000.0,Islamabad,Cash,2016.0
Suzuki,Used,CNG,100000.0,Mehran VX,180000.0,Karachi,Cash,1993.0
Suzuki,Used,CNG,10000.0,Khyber,250000.0,Karachi,Cash,1995.0
Suzuki,New,Petrol,37778.0,Mehran VXR,510000.0,Karachi,Cash,2013.0
Toyota,Used,Petrol,86000.0,Corolla GLI,1195000.0,Karachi,Cash,2011.0
Suzuki,Used,CNG,10000.0,Cultus VXR,500000.0,Karachi,Cash,2007.0
Honda,Used,Petrol,116000.0,City Aspire,635000.0,Karachi,Cash,2002.0
Suzuki,New,Petrol,90.0,Wagon R,1260000.0,Karachi,Cash,2018.0
Toyota,Used,Petrol,20000.0,Premio,1950000.0,Karachi,Cash,2006.0
Suzuki,New,Petrol,79500.0,Every,690000.0,Karachi,Cash,2016.0
Suzuki,Used,CNG,80000.0,Cultus VXL,510000.0,Karachi,Cash,2005.0
Honda,Used,Petrol,74000.0,City IVTEC,1380000.0,Karachi,Cash,2012.0
Hyundai,Used,CNG,240480.0,Excel,230000.0,Karachi,Cash,1993.0
Suzuki,Used,Petrol,123.0,Alto,420000.0,Rawalpindi,Cash,2005.0
Suzuki,Used,CNG,1.0,Mehran VX,270000.0,Karachi,Cash,2003.0
Toyota,New,Petrol,70.0,Prado,2000000.0,Karachi,Cash,2015.0
Honda,Used,Hybrid,80000.0,Spike,1550000.0,Karachi,Cash,2011.0
Daihatsu,Used,Petrol,59000.0,Mira,950000.0,Karachi,Cash,2012.0
Honda,Used,Petrol,1.0,Civic EXi,450000.0,Karachi,Cash,1996.0
Suzuki,New,Petrol,27000.0,Swift,1250000.0,Karachi,Cash,2015.0
Suzuki,New,Petrol,64000.0,Alto,530000.0,Karachi,Cash,2007.0
Honda,Used,Petrol,88800.0,City Vario,950000.0,Karachi,Cash,2008.0
Suzuki,New,CNG,150000.0,Alto,495000.0,Islamabad,Cash,2004.0
